UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
142407,,,,,,,,13.0,,5.0,,,,,,3.0,2.0,,,,,,,2.0,,
142416,,,,,,,,5.0,,4.0,,,,,,,1.0,,,,,,,,,
142443,,,,,,,,702.0,,255.0,,,,,,30.0,35.0,31.0,71.0,5.0,,50.0,5.0,70.0,16.0,1.0
142461,,,,,,,,331.0,,141.0,,,,,,33.0,13.0,20.0,30.0,1.0,,12.0,,71.0,,
142489,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
142522,,,,,,,,1615.0,,891.0,,,,,,68.0,93.0,71.0,71.0,9.0,,104.0,7.0,174.0,49.0,15.0
142559,,,,,,,,540.0,,214.0,,,,,,45.0,9.0,13.0,30.0,,,56.0,1.0,36.0,18.0,
142832,,,,,,,,165.0,,64.0,1.0,2.0,,,,9.0,18.0,18.0,6.0,1.0,,2.0,,11.0,,
142869,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,1.0,,
142878,,,,,,,,6.0,,4.0,,,,,,2.0,,,,,,,,,,
142887,,,,,,,,69.0,,27.0,,,,,,8.0,,,,,,,11.0,22.0,,
143048,,,,,,,,735.0,,349.0,,,,,,64.0,75.0,37.0,46.0,4.0,,14.0,2.0,86.0,1.0,
143084,,,,,,,,611.0,,219.0,,,,,,94.0,3.0,22.0,64.0,4.0,,101.0,,68.0,19.0,3.0
143118,,,,,,,,548.0,,255.0,,,,,,40.0,27.0,22.0,47.0,5.0,,25.0,2.0,49.0,,1.0
143181,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,,,
143215,,,,,,,,751.0,,328.0,,,,,,20.0,60.0,43.0,145.0,25.0,,80.0,,37.0,,
143233,,,,,,,,28.0,,7.0,,,,,,8.0,,2.0,3.0,,,0.0,,7.0,0.0,
143279,,,,,,,,429.0,,186.0,,,,,,12.0,31.0,28.0,73.0,0.0,,50.0,4.0,35.0,,
143288,,,,,,,,113.0,,47.0,,,,,,23.0,4.0,4.0,8.0,1.0,,1.0,6.0,9.0,5.0,2.0
143297,,,,,,,,50.0,,27.0,,,,,,4.0,,3.0,1.0,,,,,5.0,,
143303,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,
143358,,,,,,,,1070.0,,419.0,,18.0,,,,59.0,31.0,35.0,69.0,,,124.0,,179.0,30.0,
143376,,,,,,,,39.0,,18.0,,,,,,5.0,1.0,,,,,,3.0,10.0,1.0,
143464,,,,,,,,10.0,,8.0,,,,,,2.0,,,,,,,0.0,,,
143473,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,0.0,1.0,,,
143482,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,0.0,,1.0,,
143491,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,0.0,1.0,,,
143516,,,,,,,,5.0,,2.0,,,,,,1.0,,,,,,0.0,1.0,,,
143543,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
143552,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,1.0,,2.0,,
143613,,,,,,,,236.0,,92.0,,,,,,19.0,11.0,11.0,37.0,,,29.0,,21.0,,0.0
143659,,,,,,,,81.0,,34.0,,,,,,23.0,4.0,2.0,7.0,,,,,,6.0,
143695,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
143853,,,,,,,,558.0,,218.0,27.0,,,,,45.0,10.0,22.0,20.0,16.0,,72.0,,118.0,,
143978,,,,,,,,230.0,,111.0,,,,,,46.0,2.0,4.0,1.0,,,,3.0,16.0,,
144005,,,,,,,,921.0,,296.0,,,,,,64.0,53.0,44.0,66.0,40.0,,67.0,9.0,147.0,56.0,23.0
144014,,,,,,,,33.0,,11.0,,,,,,4.0,2.0,2.0,,,,2.0,3.0,5.0,,
144050,,,,,,,,10071.0,,2171.0,1311.0,,,,,1251.0,738.0,1057.0,587.0,352.0,,268.0,21.0,1105.0,213.0,74.0
144157,,,,,,,,425.0,,133.0,,,,,,10.0,28.0,7.0,56.0,1.0,,84.0,5.0,40.0,,
144166,,,,,,,,362.0,,139.0,,,,,,17.0,22.0,10.0,24.0,6.0,,54.0,,30.0,,
144175,,,,,,,,304.0,,97.0,,,,,,15.0,18.0,12.0,20.0,1.0,,48.0,,42.0,,
144184,,,,,,,,481.0,,181.0,,,,,,17.0,23.0,15.0,24.0,4.0,,59.0,,42.0,,
144193,,,,,,,,362.0,,130.0,,,,,,18.0,23.0,8.0,21.0,3.0,,66.0,,33.0,,
144209,,,,,,,,443.0,,212.0,,,,,,12.0,29.0,9.0,23.0,1.0,,44.0,,41.0,,
144218,,,,,,,,458.0,,209.0,,,,,,19.0,28.0,14.0,19.0,3.0,,54.0,,42.0,,
144281,,,,,,,,1444.0,,682.0,,,,,,203.0,46.0,52.0,134.0,,,45.0,2.0,118.0,4.0,1.0
144351,,,,,,,,550.0,,316.0,4.0,,,,,37.0,15.0,12.0,29.0,,,27.0,,83.0,,
144467,,,,,,,,63.0,,22.0,,,,,,3.0,6.0,,,,,,22.0,3.0,,
144485,,,,,,,,56.0,,22.0,,,,,,6.0,6.0,,,,,3.0,5.0,2.0,,
144500,,,,,,,,390.0,,15.0,,,,,,35.0,90.0,107.0,62.0,1.0,,34.0,,24.0,,
144564,,,,,,,,240.0,,93.0,,,,,,11.0,31.0,9.0,43.0,2.0,,21.0,8.0,17.0,,
144573,,,,,,,,6.0,,2.0,,,,,,1.0,1.0,,,,,,,2.0,,
144740,,,,,,,,2964.0,,1238.0,,,,,,213.0,305.0,202.0,264.0,,,127.0,9.0,370.0,1.0,4.0
144777,,,,,,,,358.0,,,,,,,,160.0,108.0,12.0,1.0,,,,,17.0,,
144795,,,,,,,,15.0,,10.0,,,,,,1.0,1.0,,,,,,,2.0,,
144865,,,,,,,,1365.0,,688.0,,,,,,31.0,53.0,56.0,105.0,3.0,,103.0,57.0,160.0,,
144883,,,,,,,,62.0,,29.0,,,,,,8.0,1.0,3.0,,,,5.0,,3.0,,
144892,,,,,,,,1607.0,,574.0,,,,,,157.0,73.0,94.0,74.0,16.0,,214.0,,249.0,105.0,8.0
144944,,,,,,,,702.0,,289.0,,,,,,112.0,11.0,35.0,49.0,1.0,,65.0,4.0,97.0,12.0,0.0
144962,,,,,,,,547.0,,236.0,,,,,,39.0,20.0,13.0,40.0,5.0,,55.0,,112.0,15.0,4.0
144971,,,,,,,,135.0,,51.0,,,,,,17.0,8.0,5.0,24.0,1.0,,11.0,1.0,10.0,3.0,
145099,,,,,,,,19.0,,8.0,,,,,,6.0,,1.0,,,,,2.0,3.0,,
145239,,,,,,,,47.0,,25.0,,,,,,4.0,1.0,,,,,,,2.0,,
145275,,,,,,,,73.0,,26.0,,,,,,7.0,5.0,3.0,2.0,,,6.0,,9.0,,
145309,,,,,,,,8.0,,4.0,,,,,,,2.0,,,,,,,1.0,,
145336,,,,,,,,836.0,,326.0,,,,,,116.0,119.0,24.0,42.0,1.0,,29.0,3.0,108.0,3.0,17.0
145354,,,,,,,,16.0,,9.0,,,,,,1.0,,,,,,,,4.0,,
145372,,,,,,,,247.0,,103.0,,,,,,32.0,8.0,7.0,34.0,,,16.0,,24.0,8.0,
145406,,,,,,,,24.0,,14.0,,,,,,2.0,2.0,,,,,,,6.0,,
145424,,,,,,,,8.0,,3.0,,,,,,3.0,,,,,,,,1.0,,
145433,,,,,,,,7.0,,3.0,,,,,,3.0,,,,,,,,1.0,,
145460,,,,,,,,67.0,,35.0,,,,,,2.0,6.0,2.0,,,,,5.0,3.0,1.0,
145497,,,,,,,,59.0,,26.0,,,,,,7.0,2.0,0.0,1.0,,,13.0,,4.0,,
145521,,,,,,,,190.0,,75.0,,2.0,,,,22.0,2.0,6.0,18.0,,,17.0,3.0,30.0,3.0,0.0
145558,,,,,,,,556.0,,175.0,24.0,0.0,,,,76.0,13.0,84.0,16.0,13.0,,18.0,,102.0,7.0,8.0
145600,,,,,,,,10790.0,,2227.0,306.0,,,,,1100.0,766.0,1014.0,220.0,2459.0,,572.0,,1509.0,249.0,204.0
145619,,,,,,,,744.0,,350.0,,,,,,83.0,61.0,12.0,85.0,1.0,,24.0,,91.0,,
145628,,,,,,,,230.0,,72.0,1.0,3.0,,,,16.0,11.0,6.0,29.0,8.0,,52.0,,22.0,4.0,
145637,,,,,,,,10802.0,,2331.0,286.0,,,,,1246.0,755.0,1434.0,423.0,213.0,,1139.0,,1361.0,570.0,229.0
145646,,,,,,,,480.0,,175.0,,,,,,32.0,12.0,13.0,47.0,2.0,,70.0,1.0,55.0,19.0,2.0
145682,,,,,,,,738.0,,313.0,,,,,,24.0,45.0,50.0,71.0,4.0,,96.0,30.0,60.0,,
145691,,,,,,,,241.0,,87.0,,,,,,37.0,4.0,5.0,36.0,3.0,,27.0,,35.0,2.0,
145707,,,,,,,,112.0,,59.0,,,,,,4.0,2.0,1.0,20.0,,,9.0,3.0,10.0,1.0,
145725,,,,,,,,1334.0,,418.0,,,,,,242.0,111.0,84.0,2.0,10.0,,66.0,,188.0,,
145770,,,,,,,,91.0,,51.0,,,,,,14.0,,,,,,,,22.0,,
145813,,,,,,,,3251.0,,1011.0,,,,,,357.0,70.0,214.0,139.0,41.0,,418.0,,363.0,105.0,38.0
145831,,,,,,,,251.0,,124.0,,,,,,12.0,16.0,10.0,32.0,,,15.0,1.0,26.0,,
145886,,,,,,,,33.0,,25.0,,,,,,3.0,2.0,,,,,,,,,
146010,,,,,,,,26.0,,15.0,,,,,,2.0,1.0,2.0,,,,,,1.0,,
146205,,,,,,,,445.0,,157.0,,,,,,32.0,11.0,12.0,95.0,1.0,,45.0,,85.0,,
146241,,,,,,,,269.0,,130.0,,,,,,8.0,17.0,9.0,44.0,,,24.0,,23.0,,
146278,,,,,,,,230.0,,105.0,,,,,,17.0,16.0,12.0,27.0,,,19.0,1.0,31.0,,
146296,,,,,,,,888.0,,392.0,,,,,,28.0,34.0,43.0,144.0,1.0,,104.0,24.0,101.0,,
146339,,,,,,,,211.0,,103.0,,,,,,13.0,7.0,7.0,10.0,1.0,,6.0,5.0,47.0,,
146348,,,,,,,,338.0,,141.0,,,,,,33.0,14.0,14.0,45.0,,,25.0,2.0,42.0,,
146366,,,,,,,,294.0,,123.0,,,,,,29.0,21.0,12.0,23.0,,,25.0,19.0,15.0,,0.0
146393,,,,,,,,229.0,,112.0,,,,,,38.0,17.0,3.0,,,,13.0,20.0,13.0,,
146418,,,,,,,,309.0,,127.0,,,,,,11.0,14.0,16.0,45.0,,,36.0,6.0,37.0,,
146427,,,,,,,,376.0,,120.0,,,,,,32.0,17.0,19.0,40.0,,,79.0,,31.0,,
146454,,,,,,,,6.0,,4.0,,,,,,,,,,,,,,2.0,,
146472,,,,,,,,973.0,,437.0,,,,,,56.0,44.0,42.0,100.0,0.0,,104.0,34.0,89.0,,
146481,,,,,,,,323.0,,129.0,,,,,,35.0,24.0,10.0,32.0,3.0,,27.0,,35.0,8.0,2.0
146490,,,,,,,,91.0,,40.0,,,,,,16.0,12.0,3.0,,,,,8.0,13.0,,
146506,,,,,,,,327.0,,135.0,,,,,,30.0,16.0,17.0,39.0,1.0,,36.0,3.0,26.0,,0.0
146533,,,,,,,,38.0,,25.0,,,,,,2.0,1.0,,,,,,,3.0,,
146603,,,,,,,,454.0,,185.0,,,,,,19.0,22.0,44.0,81.0,5.0,,34.0,2.0,56.0,,
146612,,,,,,,,760.0,,355.0,,,,,,102.0,20.0,22.0,68.0,4.0,,36.0,,88.0,35.0,19.0
146667,,,,,,,,128.0,,55.0,,,,,,8.0,8.0,5.0,2.0,,,15.0,7.0,11.0,,
146676,,,,,,,,214.0,,61.0,,,,,,28.0,7.0,4.0,9.0,1.0,,51.0,,25.0,9.0,
146685,,,,,,,,486.0,,203.0,,,,,,53.0,27.0,21.0,15.0,,,40.0,,72.0,8.0,
146700,,,,,,,,65.0,,34.0,,,,,,18.0,,1.0,,,,2.0,,9.0,,
146719,,,,,,,,2833.0,,1103.0,97.0,,,,,403.0,123.0,233.0,155.0,80.0,,250.0,,282.0,37.0,
146728,,,,,,,,54.0,,17.0,,,,,,9.0,,3.0,3.0,,,1.0,3.0,6.0,3.0,
146755,,,,,,,,27.0,,16.0,,,,,,3.0,2.0,1.0,,,,,,3.0,,
146791,,,,,,,,9.0,,4.0,,,,,,1.0,1.0,,,,,1.0,,,,
146807,,,,,,,,6.0,,5.0,,,,,,,,,,,,,,1.0,,
146816,,,,,,,,21.0,,12.0,,,,,,4.0,,,,,,,,2.0,,
146825,,,,,,,,116.0,,40.0,,,,,,14.0,5.0,4.0,29.0,1.0,,1.0,0.0,13.0,,
146977,,,,,,,,45.0,,20.0,,,,,,9.0,,1.0,,,,2.0,,13.0,,
147004,,,,,,,,414.0,,167.0,,,,,,95.0,3.0,18.0,5.0,1.0,,13.0,2.0,56.0,3.0,
147013,,,,,,,,357.0,,160.0,,,,,,25.0,13.0,8.0,83.0,6.0,,25.0,,35.0,,2.0
147031,,,,,,,,21.0,,6.0,,,,,,5.0,6.0,,,,,,,1.0,,
147129,,,,,,,,81.0,,47.0,,,,,,13.0,,2.0,2.0,,,2.0,1.0,8.0,,
147165,,,,,,,,70.0,,36.0,,,,,,12.0,1.0,5.0,1.0,,,1.0,,4.0,,
147244,,,,,,,,360.0,,175.0,,,,,,33.0,11.0,8.0,52.0,,,16.0,,48.0,3.0,
147341,,,,,,,,270.0,,102.0,,,,,,21.0,15.0,4.0,39.0,2.0,,24.0,,30.0,10.0,
147369,,,,,,,,629.0,,170.0,,,,,,96.0,86.0,43.0,10.0,1.0,,45.0,6.0,98.0,12.0,1.0
147378,,,,,,,,802.0,,373.0,,,,,,29.0,17.0,35.0,38.0,1.0,,57.0,3.0,143.0,16.0,4.0
147396,,,,,,,,24.0,,10.0,,,,,,1.0,1.0,,,,,1.0,3.0,7.0,,
147411,,,,,,,,265.0,,101.0,,,,,,27.0,2.0,15.0,9.0,,,24.0,2.0,53.0,1.0,
147439,,,,,,,,9.0,,4.0,,,,,,4.0,0.0,,,,,,,1.0,,
147536,,,,,,,,570.0,,248.0,,,,,,63.0,34.0,12.0,93.0,,,16.0,,40.0,,
147590,,,,,,,,183.0,,79.0,3.0,0.0,,,,28.0,2.0,2.0,4.0,,,23.0,5.0,29.0,,
147642,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
147660,,,,,,,,469.0,,184.0,,,,,,78.0,13.0,16.0,61.0,4.0,,22.0,1.0,49.0,24.0,
147679,,,,,,,,396.0,,191.0,,,,,,20.0,8.0,18.0,38.0,2.0,,20.0,,18.0,19.0,
147697,,,,,,,,33.0,,9.0,,,,,,7.0,2.0,2.0,,,,1.0,,7.0,1.0,
147703,,,,,,,,3294.0,,960.0,12.0,19.0,,,,284.0,224.0,265.0,224.0,33.0,,487.0,,449.0,9.0,65.0
147749,,,,,,,,180.0,,57.0,,,,,,57.0,7.0,5.0,0.0,,,,17.0,35.0,,
147767,,,,,,,,9027.0,,2232.0,931.0,,,,,254.0,1318.0,1657.0,394.0,167.0,,141.0,18.0,1429.0,264.0,
147776,,,,,,,,1269.0,,431.0,,,,,,159.0,66.0,57.0,68.0,3.0,,94.0,1.0,173.0,5.0,26.0
147800,,,,,,,,681.0,,311.0,,,,,,11.0,27.0,39.0,60.0,2.0,,72.0,12.0,104.0,,
147819,,,,,,,,7.0,,5.0,,,,,,1.0,1.0,,,,,,,,,
147828,,,,,,,,672.0,,244.0,1.0,,,,,56.0,16.0,44.0,42.0,5.0,,56.0,51.0,108.0,20.0,1.0
147916,,,,,,,,594.0,,279.0,,,,,,35.0,19.0,28.0,59.0,1.0,,58.0,18.0,66.0,,
147970,,,,,,,,14.0,,8.0,,,,,,1.0,,,,,,,2.0,2.0,,
148007,,,,,,,,396.0,,169.0,,,,,,30.0,16.0,13.0,32.0,,,25.0,2.0,61.0,10.0,
148016,,,,,,,,323.0,,64.0,,,,,,39.0,19.0,17.0,40.0,4.0,,59.0,2.0,28.0,25.0,7.0
148098,,,,,,,,6.0,,3.0,,,,,,1.0,1.0,,,,,,,,,
148131,,,,,,,,190.0,,78.0,,,,,,30.0,1.0,4.0,31.0,2.0,,6.0,7.0,26.0,,
148140,,,,,,,,16.0,,9.0,,,,,,1.0,2.0,,,,,,,,,
148177,,,,,,,,183.0,,99.0,,,,,,17.0,1.0,,,,,,,64.0,,
148256,,,,,,,,293.0,,121.0,,,,,,13.0,13.0,15.0,34.0,1.0,,34.0,18.0,26.0,,
148292,,,,,,,,242.0,,109.0,,,,,,30.0,19.0,8.0,26.0,,,7.0,2.0,30.0,,
148335,,,,,,,,363.0,,129.0,,,,,,53.0,17.0,15.0,43.0,,,16.0,8.0,10.0,,
148380,,,,,,,,567.0,,258.0,,,,,,60.0,20.0,26.0,48.0,0.0,,41.0,,85.0,,
148399,,,,,,,,51.0,,29.0,,,,,,2.0,4.0,1.0,,,,,4.0,9.0,2.0,
148405,,,,,,,,237.0,,111.0,,,,,,38.0,12.0,7.0,29.0,2.0,,8.0,,29.0,,
148487,,,,,,,,848.0,,406.0,,,,,,88.0,44.0,27.0,98.0,1.0,,31.0,,94.0,14.0,
148496,,,,,,,,479.0,,241.0,,,,,,62.0,11.0,14.0,11.0,1.0,,26.0,,76.0,9.0,
148511,,,,,,,,7545.0,,985.0,,,,,,793.0,,,,1290.0,,824.0,,3653.0,,
148575,,,,,,,,66.0,,42.0,,,,,,4.0,10.0,,,2.0,,,,4.0,,
148584,,,,,,,,416.0,,184.0,,,,,,35.0,15.0,13.0,32.0,3.0,,47.0,,38.0,,3.0
148593,,,,,,,,25.0,,15.0,,,,,,2.0,,,,,,,,4.0,,
148627,,,,,,,,594.0,,248.0,,,,,,31.0,9.0,15.0,41.0,4.0,,65.0,,145.0,10.0,4.0
148654,,,,,,,,765.0,,250.0,1.0,,,,,94.0,61.0,33.0,56.0,3.0,,78.0,,112.0,25.0,9.0
148672,,,,,,,,176.0,,75.0,,,,,,14.0,13.0,7.0,19.0,0.0,,19.0,1.0,12.0,,
148724,,,,,,,,10.0,,4.0,,,,,,2.0,1.0,,,,,,,1.0,,
148821,,,,,,,,153.0,,73.0,,,,,,10.0,6.0,6.0,22.0,1.0,,3.0,1.0,20.0,,
148849,,,,,,,,22.0,,10.0,,,,,,4.0,2.0,,,,,,1.0,2.0,,
148876,,,,,,,,188.0,,84.0,,,,,,17.0,7.0,10.0,,,,3.0,12.0,25.0,,
148885,,,,,,,,115.0,,26.0,,,,,,11.0,6.0,1.0,,,,27.0,,32.0,,
148937,,,,,,,,148.0,,64.0,,,,,,7.0,11.0,5.0,12.0,,,11.0,18.0,14.0,1.0,
148955,,,,,,,,28.0,,6.0,,,,,,7.0,5.0,,1.0,,,2.0,,2.0,,
148982,,,,,,,,54.0,,22.0,,,,,,6.0,5.0,2.0,2.0,,,1.0,5.0,5.0,3.0,
148991,,,,,,,,142.0,,56.0,,,,,,19.0,3.0,10.0,21.0,,,5.0,0.0,20.0,,
149028,,,,,,,,45.0,,27.0,,,,,,5.0,1.0,,1.0,,,,,7.0,,
149204,,,,,,,,9.0,,4.0,,,,,,,,,,,,,,5.0,,
149222,,,,,,,,4930.0,,1289.0,95.0,13.0,,,,158.0,383.0,265.0,375.0,451.0,,436.0,2.0,994.0,168.0,42.0
149231,,,,,,,,2251.0,,718.0,,,,,,109.0,110.0,130.0,94.0,19.0,,293.0,15.0,357.0,56.0,25.0
149240,,,,,,,,42.0,,,,,,,,13.0,15.0,,1.0,,,1.0,,12.0,,
149310,,,,,,,,25.0,,10.0,0.0,,,,,5.0,2.0,0.0,,,,4.0,,2.0,,
149329,,,,,,,,23.0,,6.0,,,,,,3.0,3.0,,,,,,,2.0,9.0,
149365,,,,,,,,431.0,,157.0,,,,,,36.0,20.0,17.0,20.0,,,48.0,,90.0,,2.0
149499,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
149505,,,,,,,,241.0,,104.0,,,,,,48.0,9.0,9.0,9.0,0.0,,20.0,,36.0,2.0,
149514,,,,,,,,360.0,,142.0,,,,,,41.0,16.0,10.0,46.0,0.0,,26.0,2.0,32.0,5.0,
149532,,,,,,,,687.0,,279.0,,,,,,35.0,43.0,27.0,72.0,1.0,,76.0,5.0,76.0,,2.0
149550,,,,,,,,15.0,,10.0,,,,,,2.0,,,,,,,,3.0,,
149587,,,,,,,,1153.0,,1.0,1.0,,,,,335.0,358.0,212.0,20.0,1.0,,1.0,,198.0,,
149639,,,,,,,,34.0,,12.0,,1.0,,,,3.0,6.0,2.0,5.0,,,,,3.0,,
149727,,,,,,,,652.0,,254.0,,,,,,77.0,,3.0,10.0,,,47.0,1.0,218.0,,
149763,,,,,,,,72.0,,27.0,,,,,,10.0,,5.0,,,,,,3.0,,
149772,,,,,,,,1892.0,,657.0,,,,,,58.0,112.0,139.0,136.0,27.0,,229.0,4.0,262.0,60.0,7.0
149781,,,,,,,,761.0,,239.0,,,,,,46.0,84.0,45.0,76.0,6.0,,67.0,3.0,115.0,32.0,3.0
149842,,,,,,,,1031.0,,402.0,,,,,,51.0,48.0,75.0,164.0,3.0,,116.0,12.0,98.0,,
150048,,,,,,,,67.0,,22.0,,,,,,14.0,,1.0,11.0,,,4.0,,10.0,,
150066,,,,,,,,339.0,,127.0,,,,,,40.0,29.0,16.0,23.0,3.0,,13.0,1.0,54.0,15.0,
150075,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,
150136,,,,,,,,3135.0,,1060.0,1.0,1.0,,,,100.0,185.0,206.0,159.0,13.0,,540.0,1.0,485.0,148.0,44.0
150145,,,,,,,,282.0,,115.0,,,,,,29.0,15.0,8.0,42.0,2.0,,18.0,1.0,39.0,6.0,
150163,,,,,,,,1085.0,,407.0,,,,,,190.0,32.0,55.0,92.0,14.0,,113.0,3.0,125.0,30.0,2.0
150172,,,,,,,,139.0,,57.0,,,,,,13.0,6.0,5.0,20.0,,,,5.0,14.0,4.0,
150215,,,,,,,,72.0,,20.0,,,,,,14.0,5.0,,2.0,,,4.0,0.0,13.0,,
150251,,,,,,,,18.0,,6.0,,,,,,3.0,,1.0,,,,,,1.0,,
150288,,,,,,,,102.0,,22.0,,,,,,5.0,9.0,4.0,1.0,,,23.0,4.0,26.0,,
150303,,,,,,,,13.0,,8.0,,,,,,1.0,,,,,,,1.0,2.0,,
150400,,,,,,,,696.0,,231.0,1.0,,,,,55.0,96.0,45.0,72.0,9.0,,84.0,,56.0,18.0,3.0
150428,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
150437,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,0.0,,
150455,,,,,,,,374.0,,123.0,,2.0,,,,23.0,17.0,18.0,38.0,3.0,,10.0,3.0,55.0,12.0,1.0
150534,,,,,,,,508.0,,212.0,,,,,,48.0,21.0,18.0,38.0,6.0,,19.0,,81.0,15.0,1.0
150604,,,,,,,,272.0,,90.0,,,,,,29.0,16.0,14.0,23.0,4.0,,30.0,11.0,30.0,10.0,
150668,,,,,,,,228.0,,78.0,,,,,,42.0,3.0,14.0,23.0,,,26.0,8.0,21.0,4.0,
150677,,,,,,,,194.0,,66.0,,1.0,,,,32.0,8.0,7.0,10.0,,,,,44.0,,
150695,,,,,,,,9.0,,7.0,,,,,,1.0,,,,,,,,1.0,,
150710,,,,,,,,12.0,,7.0,,,,,,3.0,1.0,,,,,,,1.0,,
150756,,,,,,,,278.0,,99.0,,,,,,20.0,11.0,5.0,34.0,7.0,,49.0,,46.0,,
150765,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,2.0,,
150774,,,,,,,,96.0,,35.0,,,,,,13.0,8.0,3.0,12.0,,,10.0,,5.0,,
150853,,,,,,,,22.0,,17.0,,,,,,2.0,,,,,,,,3.0,,
150941,,,,,,,,186.0,,93.0,,,,,,23.0,15.0,7.0,,,,10.0,6.0,30.0,,
150987,,,,,,,,5231.0,,2658.0,,,,,,320.0,334.0,178.0,421.0,,,283.0,,902.0,,
151102,,,,,,,,1165.0,,450.0,1.0,19.0,,,,59.0,137.0,76.0,52.0,12.0,,136.0,,178.0,30.0,6.0
151111,,,,,,,,7458.0,,2551.0,542.0,,,,,601.0,309.0,670.0,311.0,591.0,,425.0,4.0,1208.0,176.0,18.0
151166,,,,,,,,543.0,,174.0,,,,,,126.0,87.0,12.0,,,,8.0,5.0,33.0,,
151263,,,,,,,,793.0,,344.0,,,,,,50.0,79.0,27.0,95.0,8.0,,70.0,14.0,83.0,,
151290,,,,,,,,367.0,,149.0,,,,,,54.0,21.0,9.0,29.0,,,,,24.0,6.0,
151306,,,,,,,,1159.0,,418.0,,,,,,121.0,42.0,64.0,56.0,10.0,,98.0,1.0,178.0,35.0,8.0
151324,,,,,,,,1660.0,,537.0,,,,,,102.0,63.0,103.0,128.0,15.0,,227.0,1.0,263.0,58.0,9.0
151333,,,,,,,,287.0,,142.0,,,,,,42.0,,12.0,19.0,,,21.0,,35.0,8.0,3.0
151342,,,,,,,,624.0,,334.0,2.0,,,,,69.0,6.0,27.0,28.0,1.0,,48.0,,81.0,15.0,
151351,,,,,,,,8523.0,,2151.0,512.0,,,,,873.0,353.0,998.0,692.0,64.0,,839.0,60.0,1444.0,311.0,101.0
151360,,,,,,,,468.0,,231.0,1.0,,,,,49.0,5.0,24.0,30.0,4.0,,42.0,,67.0,6.0,1.0
151379,,,,,,,,543.0,,299.0,1.0,,,,,48.0,3.0,18.0,33.0,,,39.0,,85.0,8.0,2.0
151388,,,,,,,,331.0,,162.0,,,,,,47.0,1.0,10.0,37.0,,,19.0,,48.0,6.0,
151458,,,,,,,,39.0,,15.0,,,,,,5.0,,,,,,4.0,11.0,3.0,,
151467,,,,,,,,37.0,,15.0,,,,,,4.0,,,,,,,13.0,4.0,,
151485,,,,,,,,346.0,,17.0,,,,,,106.0,91.0,45.0,3.0,,,,,82.0,,
151494,,,,,,,,66.0,,32.0,,,,,,7.0,1.0,1.0,,,,,,23.0,,
151500,,,,,,,,35.0,,20.0,,,,,,4.0,,1.0,,,,,,10.0,,
151519,,,,,,,,321.0,,140.0,,,,,,34.0,8.0,12.0,,,,,,126.0,,
151537,,,,,,,,7.0,,2.0,,,,,,2.0,0.0,,,,,1.0,,1.0,,
151564,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,
151607,,,,,,,,9.0,,4.0,,,,,,2.0,,,,,,,1.0,2.0,,
151616,,,,,,,,46.0,,15.0,,,,,,10.0,,,,,,,,19.0,,
151625,,,,,,,,12.0,,8.0,,,,,,4.0,,,,,,,,,,
151652,,,,,,,,16.0,,12.0,,,,,,2.0,,,,,,,,1.0,,
151661,,,,,,,,108.0,,42.0,,,,,,38.0,,1.0,,,,1.0,,18.0,,
151777,,,,,,,,313.0,,113.0,,,,,,49.0,12.0,9.0,31.0,1.0,,36.0,13.0,37.0,6.0,
151786,,,,,,,,421.0,,182.0,0.0,,,,,39.0,12.0,20.0,57.0,1.0,,13.0,,50.0,,
151801,,,,,,,,1453.0,,650.0,,,,,,315.0,27.0,58.0,25.0,8.0,,74.0,,238.0,28.0,2.0
151810,,,,,,,,54.0,,16.0,,,,,,12.0,2.0,2.0,,,,8.0,,8.0,,
151829,,,,,,,,9.0,,5.0,,,,,,1.0,2.0,,,,,1.0,,,,
151865,,,,,,,,36.0,,10.0,,,,,,8.0,6.0,1.0,1.0,,,,2.0,5.0,1.0,
151874,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.0,,
